id,date,username,tweet,cleaned,dbscan_tfidf,range_id
080bc1b6-7b6a-4205-af52-1e97d0bc5c1a,2020-02-12,sevaid_official,"[aww mlu bgt,,]
gak usah khawatir over budget. Di  http://seva.id  ada fitur ""beli produk sesuai anggaran"".

Kamu cukup masukin estimasi DP dan angsuran yang kamu mau, biar kita yg kalkulasi dan rekomendasiin mobil yg cocok buat kamu :)",aww mlu bgt gak khawatir over budget seva id ada fitur beli produk sesuai anggaran masukin estimasi dp angsuran biar kalkulasi rekomendasiin mobil cocok,0,1030
307df2f1-359c-4f25-a586-25c76e2b3149,2020-02-12,rusman59598488,Sudah saya tergabung sebagai peminjam di akun bisnis,sudah tergabung peminjam akun bisnis,0,1031
29fdf3dc-053c-40bc-a4ed-6fa634e629f0,2020-02-12,buletbuletkecil,"Dulu ada rumusnya min, itunganya gmn ya?
Cara liat tgl jatoh tempo gmn ya?
Makasi pic.twitter.com/d25rwACUkN",ada rumusnya min itunganya gmn ya liat tgl jatoh tempo gmn ya makasi d25rwacukn,45,1032
fdcc4672-bdcb-441d-a36a-95747c3998a4,2020-02-11,bususan,"Hati hati dengan akun IG tidak resmi dari koinworks seperti ini ya kawan.

Yang resmi adalah yg sudah terverifikasi.

#kejahatanadadisekitarkita  https://www.instagram.com/p/B8bNSCsgjeQ/?igshid=11shmzcowqsjv …",hati hati akun resmi ya kawan resmi sudah terverifikasi kejahatanadadisekitarkita p b8bnscsgjeq igshid 11shmzcowqsjv,0,1033
a75595d1-c5d9-4631-8f4d-62edbdd6db6c,2020-02-11,bususan,"Niat banget para pelaku percobaan penipuan bikin akun spt ini 

Wahai @koinworks ... sudah 3 akun mencoba menjebak. Apakah bisa dilanjutkan kepihak berwajib ?  https://www.instagram.com/p/B8bIhWpguid/?igshid=p74opse7vk62 …",niat pelaku percobaan penipuan bikin akun spt sudah akun mencoba menjebak bisa dilanjutkan kepihak berwajib p b8bihwpguid igshid p74opse7vk62,0,1034
ee0666a4-284e-4ae6-86f1-cb37669962dd,2020-02-11,rusman59598488,@koinworks gimana cara gunain koin workr p2p,gimana gunain koin workr p2p,-1,1035
56cacf92-daab-4115-8ed3-c72e79b50892,2020-02-11,jkt_wempi,"@koinworks , di app sebelumnya kita bisa filter u/ exclude pinjman yg sd kita biayai agar tdk tampil di marketplace. Di apps yg baru gimana cara nya ?",bisa filter u exclude pinjman sd biayai tdk tampil marketplace apps gimana nya,0,1036
779dc217-1352-4651-b05a-bab43e579236,2020-02-11,suharti_kitchen,@koinworks miin cek DM yaa,miin cek dm,-1,1037
dec81634-2f76-4ad5-9eda-45bdc71a599c,2020-02-11,techinasia_id,Project Officer at KoinWorks  http://dlvr.it/RPm2p2 ,project officer at dlvr it rpm2p2,0,1038
1521dba1-8098-4ab4-8033-539144bbe5a6,2020-02-10,muhammadsai14,"Klo pngajuan di rejec krn kurang lengkap dokumen, trus bs ngajukan brpa tenggat untuk bs ngajukan lg",klo pngajuan rejec krn lengkap dokumen trus bs ngajukan brpa tenggat bs ngajukan lg,0,1039
bc6d79ec-d13a-4365-aedb-1dc5fa05d276,2020-02-10,buletbuletkecil,@koinworks berapa kompensansi keterlambatan yg diterima pendana? Kok saya cari di web dan faq koinworks tidak ada?,kompensansi keterlambatan diterima pendana cari web faq ada,0,1040
c7ae759c-8cc3-471c-b999-b5e34d788e8b,2020-02-10,cuuppyy,Sudah diceknya? Saldo saya kembali. Tapi tidak utuh. Masih berkurang. Fintech kok gini2 amat,sudah diceknya saldo utuh berkurang fintech gini2,0,1041
92c0de46-5313-43db-82f4-c565fad82fe6,2020-02-10,herman__16,"Okay
Terima kasih kak",okay terima kasih kak,0,1042
39a15ec9-8104-4dc9-8677-0e0735bf57fa,2020-02-10,cuuppyy,Sudh diDM ya,sudh didm ya,1,1043
908a7556-25f0-4cfa-b859-76d03e8834ef,2020-02-10,bususan,"Sudah tanya ke kantor KoinWorks, akun resmi @koinworks adalah yg ada centang verified dan hanya nomor 021-29323996 yang dihubungi. Selain akun resmi, hato hati dengan akun lain yang menyedialan layanan WA dan telpon…  https://www.instagram.com/p/B8XxDuLAlEK/?igshid=dyyv47h0ypnw …",sudah tanya kantor akun resmi ada centang verified nomor dihubungi akun resmi hato hati akun menyedialan layanan wa telpon p b8xxdulalek igshid dyyv47h0ypnw,0,1044
34b8251d-4d08-4dcf-ab76-08efae7f8f1f,2020-02-10,adriansiaril,Transkrip Moneydiary Talks Januari 2020 by Koinworks  http://adriansiaril.com/2020/02/10/transkrip-moneydiary-talks-januari-2020-by-koinworks/ … pic.twitter.com/bidW2fcPaw,transkrip moneydiary talks januari by adriansiaril transkrip moneydiary talks januari by bidw2fcpaw,0,1045
96ed1cda-6836-416a-958c-80fedf255c03,2020-02-09,ouchcheese,@koinworks tolong respon DM saya. Sudah beberapa hari lalu enggak jelas infonya.,tolong respon dm sudah infonya,-1,1046
eb892baf-09b5-49e1-9585-733dd8bc1605,2020-02-09,kardi_i,Dua Cara Mendanai: Marketplace Peer-to-Peer dan RoboLending  https://koinworks.com/blog/dua-cara-mendanai/ … via @koinworks,mendanai marketplace peer to peer robolending blog mendanai via,55,1047
c75c31d8-1826-4c4a-9706-dcfec6725684,2020-02-08,ohinmartani,"350,000 KOIN untuk kamu raih kebebasan finansial! Hi, ini KoinWorks Super Financial App pertama di (cont)  http://tl.gd/n_1sr4v3n ",koin raih kebebasan finansial super financial cont tl gd n 1sr4v3n,21,1048
763f340e-17b6-4f32-980f-85e51f928396,2020-02-08,ohinmartani,"Hai, lihat pinjaman *KoinBisnis (persembahan KoinWorks) mudah, cepat, bunga rendah dan tanpa jaminan*. Cocok (cont)  http://tl.gd/n_1sr4uvg ",hai lihat pinjaman koinbisnis persembahan mudah cepat bunga rendah jaminan cocok cont tl gd n 1sr4uvg,0,1049
46e6669b-b48e-4948-a0f7-e23d4fc34ede,2020-02-08,will7o20602,"@koinworks saya mengalami masalah dalam mengupload foto KTP di aplikasi. Saya berhasil foto KTP saya, data2nya juga telah terisi secara otomatis tetapi saya tidak dapat melanjutkan/save upload saya tersebut. Apakah ada bug atau semacam nya?",mengalami mengupload foto ktp aplikasi berhasil foto ktp data2nya terisi otomatis melanjutkan save upload ada bug nya,0,1050
7fe94085-cb7b-47b8-87e3-bca5df416baa,2020-02-08,djr18ud,"Jangan lupa investasi
Nabung di *KoinWorks*,  https://koinworks.onelink.me/LgVI/7f23e8ea ",lupa investasi nabung onelink me lgvi 7f23e8ea,-1,1051
b47f0a32-1316-4fe7-a3a2-989acc6716fe,2020-02-08,djr18ud,"Jgn lupa investasi
Hi, let me introduce you to *KoinWorks*
 
 Download and *Use my code 71611 to get 350,000*",jgn lupa investasi let me introduce you to and use my to get,-1,1052
d1497a79-4cb9-4895-8a0c-2e66376ffb26,2020-02-07,ganeeeng,"punya app bibit, stock bit, koinworks, dll tapi ga ngerti cara pake nya, bingung mau nyebar uang kemana aja. ga ada sales nya yg mau prospek apa nih😔 atau sales2 fintech lain dong boleh prospek aku😞",bibit stock bit dll ga ngerti pake nya bingung nyebar uang kemana ga ada sales nya prospek nih sales2 fintech prospek,40,1053
c4f622ad-3f2e-4909-8a96-dd7778b23a18,2020-02-07,07777777abc,"Nama, data KTP, data Bank bisa kembali. Sudah bisa tarik dana. Menu apps membingungkan, lebih mudah versi web 2017. Sistem CSnya tidak baca perkembangan kasus. Silakan bagi rekan yg cocok untuk berinvestasi di Koinworks",nama data ktp data bank bisa sudah bisa tarik dana menu apps membingungkan mudah versi web sistem csnya baca perkembangan silakan rekan cocok berinvestasi,0,1054
2041a538-dcba-495c-afeb-c78f6e0df683,2020-02-07,ouchcheese,Hmm. Apa mending balas DM saya yang kemarin dulu min terkait pendanaan?,hmm mending balas dm kemarin min terkait pendanaan,-1,1055
0dc70499-f8f6-4e7a-aac2-9c21ce61a692,2020-02-07,windarja,Terima kasih 🙏🏼 Masalah sudah terselesaikan malui email support@koinworks.com,terima kasih sudah terselesaikan malui email support,1,1056
e58de4d5-8ffe-4f84-ab8e-e4fc0d829f82,2020-02-07,cuuppyy,Says sudh kirim keluhan melalui e-mail. Tlg direspon,says sudh kirim keluhan e mail tlg direspon,0,1057
39bbfe82-47ac-4ec4-9caa-486a1d4957a0,2020-02-07,cuuppyy,"Portfolio saya berkurang tiba2 tanpa kejelasan cashflow. Ini antara fraud, penipuan, glitch aplikasi atau apa? Saya",portfolio berkurang tiba2 kejelasan cashflow fraud penipuan glitch aplikasi,0,1058
386e5087-7b66-412f-886a-5b52cc258a18,2020-02-07,cuuppyy,"Dan terjadi lagi portfolio gw berkurang signifikan tiba2 di @koinworks kayaknya ada yg aneh sama app ini... I sent e-mail to costumer center, tolong balas. Masalah ini jg pernah terjadi beberapa hari lalu, diperbaiki tanpa kejelasan masalahnya kenapa. Ini saya ngecek tiap hari.",portfolio gw berkurang signifikan tiba2 kayaknya ada aneh i sent e mail to costumer center tolong balas jg diperbaiki kejelasan ngecek,-1,1059
72a50578-b9a5-4f77-9c71-9c1a066439b6,2020-02-07,herman__16,"@koinworks min, tolong cek DM ya , accpunt value saya sepertinya berkurang",min tolong cek dm ya accpunt value berkurang,-1,1060
70fe4c14-d9aa-4203-b4fe-ca7862884844,2020-02-07,bewara_jabar,KoinWorks Siap Melayani Kebutuhan Warga Jawa Barat  http://bewarajabar.com/koinworks-siap-melayani-kebutuhan-warga-jawa-barat/ … pic.twitter.com/8ZCLTQZSr5,melayani kebutuhan warga jawa barat bewarajabar melayani kebutuhan warga jawa barat 8zcltqzsr5,0,1061
120969df-0124-4e9d-a686-0704286b0f52,2020-02-06,bandungberita, https://bandungberita.com/melek-fintech-jabar-jadi-salah-satu-daerah-pengguna-koinworks-terbanyak/ … #koinworks @koinworks #infojabar #bandungberita @koinworksco,bandungberita melek fintech jabar salah daerah pengguna infojabar bandungberita koinworksco,0,1062
b15b8928-eeac-4ae4-baa7-fd33ac1f70a7,2020-02-06,selly10696069,Knp aplikasi ku ngga bisa masuk y?,knp aplikasi ku ngga bisa masuk y,0,1063
c74af22a-1a81-4d5a-957c-96522986f49a,2020-02-06,jabarnewss,"Wow, Jabar Duduki Pengguna Terbanyak KoinWorks di Indonesia
Link⬇
 https://jabarnews.com/read/81098/wow-jabar-duduki-pengguna-terbanyak-koinworks-di-indonesia …
#jabarnews #beritalokal #beritahiperlokal #jabarkini #harianjabar #jabartoday #beritajabar #jabar #jabarterkini #jabarduduki #penggunaterbanyak #koinworks #indonesia pic.twitter.com/5Vb3TesSUC",wow jabar duduki pengguna indonesia link jabarnews read wow jabar duduki pengguna indonesia jabarnews beritalokal beritahiperlokal jabarkini harianjabar jabartoday beritajabar jabar jabarterkini jabarduduki penggunaterbanyak indonesia 5vb3tessuc,46,1064
69d1da28-d674-4c22-9e88-214afc9eb9f8,2020-02-06,reckyseptyan93,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.
  https://youtu.be/ir7B7HSXwRs  
 Download and *Use my code RS63464 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/cf7af91 ",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single be ir7b7hsxwrs and use my rs63464 to get koin or click onelink me lgvi cf7af91,6,1065
fab2aa77-e1fa-41f3-8791-fe05c5f04137,2020-02-06,junaedymoch,"Hi, check out *KoinBisnis Loan (powered by KoinWorks)* is *easy, fast, low rate and the best of all, without collateral*. Perfect for all your business needs and KoinWorks allow *any business legality* ie: PT / CV / Home Industry 
Klik to watch Video :
 https://youtu.be/IjxZl5BEFXM ",check out koinbisnis loan powered by is easy fast low rate and the best of all without collateral perfect for all your business needs and allow any business legality ie pt cv home industry klik to watch video be ijxzl5befxm,-1,1066
35b43a6f-d181-4f53-ab06-63c34f649cb6,2020-02-06,adiwirak,Sip thx atas jawabannya di dm,sip thx jawabannya dm,-1,1067
fae7b175-2565-48ae-9163-ae0d1814d2ce,2020-02-06,fjramali,"KoinWorks, mungkin? Iklannya lagi sering beredar mengenai return tinggi sampai 18% – 20% setahun, investasi kecil mulai Rp 100 ribu.

BigAlpha pernah bahas soal KoinWorks atau belum ya?",iklannya beredar return setahun investasi rp ribu bigalpha bahas ya,-1,1068
5959af5d-3e37-4a90-a3bb-55dc7658c807,2020-02-06,winprins,"iseng nyari keyword koinworks, ternyata ada yg ngalamin juga mas, portfolio saya juga turun hari ini, jumlah pendanaan juga turun, tolong @koinworks reply???",iseng nyari keyword ada ngalamin mas portfolio turun pendanaan turun tolong reply,0,1069
0d738841-8cfa-4e08-9769-7c05bac9ae43,2020-02-06,adiwirak,"To @koinworks , tolong jawab DM saya. masak sampai 2 hari an gak direspon sama skali. @YLKI_ID @ojkindonesia",to tolong dm masak an gak direspon skali ylki id ojkindonesia,-1,1070
d7d2a99f-56a4-4bc0-a49d-9305157845e2,2020-02-06,adiwirak,"to @jokowi , saya sbg rakyat biasa yg mencoba utk mengembangkan assetnya secara kecil2an di fintek2, sprti di @koinworks , cashwogon, yg sdh sah terdaftar di  @ojkindonesia, terkadang jadi ragu jg. Melihat kasus Jiwasraya & asabri. #1",to jokowi sbg rakyat mencoba utk mengembangkan assetnya kecil2an fintek2 sprti cashwogon sdh sah terdaftar ojkindonesia terkadang ragu jg jiwasraya asabri,-1,1071
9583ab92-cb0d-4bc3-9dd0-7bff25925ce7,2020-02-06,sakabudiman,"Min, portofolio sy koq bisa berkurang tiba2 hari ini?? pdhl kemarin masih normal. Duitnya hilang kemana??????",min portofolio sy koq bisa berkurang tiba2 pdhl kemarin normal duitnya hilang kemana,1,1072
3b8f4346-9908-415a-b0fb-a58d2774703e,2020-02-06,sakabudiman,"@koinworks kenapa hari ini portofolio saya bisa berkurang tiba2 ????? Kemarin sy buka masih normal, tp hari ini koq berkurang ??? Duitnya hilang kemana???????",portofolio bisa berkurang tiba2 kemarin sy buka normal tp koq berkurang duitnya hilang kemana,0,1073
3978b49e-b3de-4f9d-955c-2f2f012a49c7,2020-02-05,bungeko_,"Di saham aku pernah dapet 103% dalam tempo 1,5 bulan, Mas. Ayo, bingung kan? 😂",saham dapet tempo mas ayo bingung,0,1074
a5be1085-d99d-4336-bc81-33a88ce4ca70,2020-02-05,tian_mystory,"salah satunya, tp gue kapok pake koinworks",salah satunya tp gue kapok pake,0,1075
cdb9d5dc-f1ec-4bd8-b431-96a0042dca7f,2020-02-05,dityatuxlin,KoinWorks Gandeng Halofina Kembangkan Literasi Finansial Guna Tingkatkan Kesejahteraan Karyawan via @laptophia - https://www.laptophia.com/2020/02/koinworks-gandeng-halofina-literasi-finansial.html …,gandeng halofina kembangkan literasi finansial tingkatkan kesejahteraan karyawan via laptophia laptophia gandeng halofina literasi finansial,0,1076
6eec3500-d3ed-4a7c-9f40-f481122bce03,2020-02-05,laptophia,KoinWorks Gandeng Halofina Kembangkan Literasi Finansial Guna Tingkatkan Kesejahteraan Karyawan  https://ift.tt/2S2COn3  #Laptophia,gandeng halofina kembangkan literasi finansial tingkatkan kesejahteraan karyawan ift tt 2s2con3 laptophia,0,1077
6aa124b4-50e8-45b2-9674-27faf459c18b,2020-02-05,mardonganbee,P2P? Koinworks right 😁,p2p right,0,1078
85d8087b-dd23-452c-8b7f-87bfe76cb3fe,2020-02-05,baqurabaqura,Knapa emang? Gw mlh pke amartha ama koinworks wkwkwkw,knapa emang gw mlh pke amartha ama wkwkwkw,0,1079
411ceaf7-68c9-4982-8fe9-934d7736c542,2020-02-05,tian_mystory,"semua aktif kec danamas, amartha dan koinworks",aktif kec danamas amartha,0,1080
5837d5f3-5f16-4eab-b293-aa7366a86933,2020-02-05,tian_mystory,"Koinworks, agresif, pendanaan lama bgt terpenuhi, proses disbursement jg lama. oh ya koinworks jg ada robokoin, jdnya agak shadowbanking. Investree, konservatif, pendanaan agak lama terpenuhi, tenor pendek paling 2 bln, kurang komunikatif utk penyelesaian default",agresif pendanaan bgt terpenuhi proses disbursement jg oh ya jg ada robokoin jdnya shadowbanking investree konservatif pendanaan terpenuhi tenor pendek bln komunikatif utk penyelesaian default,0,1081
033830f9-45fc-459a-a13c-9d6460d96650,2020-02-05,tian_mystory,"Gue sendiri jd lender P2P sejak awal th 2018. Udah 8 P2P gue coba. Awalnya gue coba jd lender kredit umkm via amartha, koinworks, investree dan akseleran. Semua ada plus minusnya masing2. Amartha konservatif, pendanaanya cepet bgt terpenuhi, tenor sedikit bgt yg 1 bln",gue jd lender p2p th udah p2p gue coba gue coba jd lender kredit umkm via amartha investree akseleran ada plus minusnya masing2 amartha konservatif pendanaanya cepet bgt terpenuhi tenor bgt bln,0,1082
2269f177-f157-4891-8fe6-308ca61d6912,2020-02-05,putraafdi,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a
 
 *Click to watch video* 
  https://youtu.be/ir7B7HSXwRs  
 
 Download and *Use my code 97734 to get 350,000* KOIN or click  https://koinworks.onelink.me/LgVI/dea4ab81 ",let me introduce you to indonesia first super financial get return up to p a click to watch video be ir7b7hsxwrs and use my to get koin or click onelink me lgvi dea4ab81,-1,1083
3b5dd260-582a-43de-9d5c-5cd87fa601be,2020-02-05,hengkiardo,"Hey @koinworks CS lu kerja gak sih? 
Ini tiket udah 4 hari belum ada balasan.
SuperApp not only on good design or you app build with native script. SuperApp should be have a good Customer Service. Sorry.
This the second time I send ticket and no any update or response.  pic.twitter.com/ptHzHYJpOz",hey cs lu kerja gak sih tiket udah ada balasan superapp not only on good design or you build with native script superapp should be have a good customer service sorry this the second time i send ticket and no any update or response pthzhyjpoz,-1,1084
7c30b7e5-e174-44c5-aba9-24f96fd9367d,2020-02-05,auliyaabahry,"Waw abis searching, ternyata fintech lending ya. Aman ga sih koinworks?",waw abis searching fintech lending ya aman ga sih,0,1085
e64ee121-1fb6-4a6e-aaab-c04fa43a6caa,2020-02-05,intanpusw,"Kalo koinworks itu p2p, bukan reksa dana cmiiw",kalo p2p reksa dana cmiiw,0,1086
dfef94bb-ea7c-4b4b-ad10-556c8108298b,2020-02-05,usaid_mbrk,KoinWorks ? Akseleran?,akseleran,0,1087
5ec032ff-4e05-4940-b5cd-000b130a193b,2020-02-05,investorid,Halofina-KoinWorks Tingkatkan Kesejahteraan Karyawan melalui Literasi Finansial  http://brt.st/6seT  pic.twitter.com/boZbKW99d4,halofina tingkatkan kesejahteraan karyawan literasi finansial brt st 6set bozbkw99d4,0,1088
f822be35-5305-4ebb-9952-7d009fc7190d,2020-02-05,devils4dvocate,"Masalahnya, uang yg diinvest tdk langsung tersalurkan, bisa sampai 2 minggu, jd kl dipotong masa tunggu tsb sebetulnya gak 18%p.a.
Lalu kl ada yg gagal bayar, KW-nya bs tiba2 merestruktur pinjamannya dgn jangka waktu lebih lama, cashflow jd berkurang drastis.",uang diinvest tdk langsung tersalurkan bisa minggu jd kl dipotong tunggu tsb gak p a kl ada gagal bayar kw nya bs tiba2 merestruktur pinjamannya dgn jangka cashflow jd berkurang drastis,0,1089
03be2a6d-3834-46a7-b124-b72e2d7e4640,2020-02-05,fordue,"Hi, let me introduce you to *KoinWorks*, Indonesia First Super Financial App. Get *return up to 18% p.a* and *non-collateralized loan* in one single app.

 https://youtu.be/D1N34eRVkqM 

Download and *Use my code    to get 350,000* KOIN or click https://koinworks.onelink.me/LgVI/64b045bb ",let me introduce you to indonesia first super financial get return up to p a and non collateralized loan in one single be d1n34ervkqm and use my to get koin or click onelink me lgvi 64b045bb,23,1090
