index,date,username,name,tweet,urls,retweets_count,likes_count,hashtags,cleaned,flair_dataset,is_ref
3539,2020-01-23,saeedbaygi,Saeed Valadbaygi,"KoinWorks CEO: The future of Indonesian #FinTech lies in automated, all-in financial management app - e27 http://dlvr.it/RNZBd1 ",['http://dlvr.it/RNZBd1'],1,1,['#fintech'],ceo the future of indonesian fintech lies in automated all in financial management e27 dlvr it rnzbd1,koinworks ceo the future of indonesian fintech lies in automated all in financial management app e27 http dlvr it rnzbd1,False
3540,2020-01-23,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
3541,2020-01-23,desidoabapakse6,Desi Puspa Lestari putri TEGUH TJIPTO WAHYUDI,Ciri-ciri Investasi Bodong | KoinWorks Blog  https://koinworks.com/blog/ciri-ciri-investasi-bodong/ …,['https://koinworks.com/blog/ciri-ciri-investasi-bodong/'],0,0,[],ciri ciri investasi bodong blog blog ciri ciri investasi bodong ...,ciri ciri investasi bodong koinworks blog https koinworks com blog ciri ciri investasi bodong ...,False
3543,2020-01-23,umaridriss,Umar Idris,Thank you ya,[],0,0,[],thank you ya,thank you ya,False
3544,2020-01-22,thejakartaglobe,The Jakarta Globe,"KoinWorks Signs Deal With Ministry, Focuses on SME Lending  http://jglo.be/khVk  pic.twitter.com/icWUUvOutp",['http://jglo.be/khVk'],0,2,[],signs deal with ministry focuses on sme lending jglo be khvk icwuuvoutp,koinworks signs deal with ministry focuses on sme lending http jglo be khvk pic twitter com icwuuvoutp,False
3546,2020-01-22,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* 
 
 Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/1f20c50f 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/1f20c50f'],0,0,[],super financial indonesia hasil pendanaan p a dapatkan koin kode klik onelink me lgvi 1f20c50f terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 1f20c50f koinworks terdaftar dan diawasi oleh ojk,False
3547,2020-01-22,kontannews,KONTAN NEWS,"Tingkatkan usaha UKM, KoinWorks berikan edukasi kepada pegiat bisnis  http://keuangan.kontan.co.id/news/tingkatkan-usaha-ukm-koinworks-berikan-edukasi-kepada-pegiat-bisnis … #Fintech",['http://keuangan.kontan.co.id/news/tingkatkan-usaha-ukm-koinworks-berikan-edukasi-kepada-pegiat-bisnis'],0,0,['#fintech'],tingkatkan usaha ukm edukasi pegiat bisnis keuangan kontan co id news tingkatkan usaha ukm edukasi pegiat bisnis ... fintech,tingkatkan usaha ukm koinworks berikan edukasi kepada pegiat bisnis http keuangan kontan co id news tingkatkan usaha ukm koinworks berikan edukasi kepada pegiat bisnis ... fintech,False
3548,2020-01-22,tioyes88,Slamet Septiono,Dm 🤦‍♂️,[],0,0,[],dm [?],dm [?],False
3550,2020-01-22,swamediainc,SWA Media Inc.,Koinworks Berevolusi Jadi Aplikasi Multi Layanan Keuangan  https://swa.co.id/swa/trends/marketing/koinworks-berevolusi-jadi-aplikasi-multi-layanan-keuangan … pic.twitter.com/nX2kOdwcW8,['https://swa.co.id/swa/trends/marketing/koinworks-berevolusi-jadi-aplikasi-multi-layanan-keuangan'],0,0,[],berevolusi aplikasi multi layanan keuangan swa co id swa trends marketing berevolusi aplikasi multi layanan keuangan ... nx2kodwcw8,koinworks berevolusi jadi aplikasi multi layanan keuangan https swa co id swa trends marketing koinworks berevolusi jadi aplikasi multi layanan keuangan ... pic twitter com nx2kodwcw8,False
3551,2020-01-22,dityatuxlin,Ditya Pandu Akhmadi,Ini Platform One-Stop Financial Solutions Pertama di Indonesia Besutan KoinWorks via @laptophia - https://www.laptophia.com/2020/01/platform-one-stop-financial-solutions-koinworks.html …,['https://www.laptophia.com/2020/01/platform-one-stop-financial-solutions-koinworks.html'],0,0,[],platform one stop financial solutions indonesia besutan via laptophia laptophia platform one stop financial solutions ...,ini platform one stop financial solutions pertama di indonesia besutan koinworks via laptophia https www laptophia com platform one stop financial solutions koinworks html ...,False
3553,2020-01-22,laptophia,laptophia,Ini Platform One-Stop Financial Solutions Pertama di Indonesia Besutan KoinWorks  https://ift.tt/3aBq9yz  #Laptophia,['https://ift.tt/3aBq9yz'],0,0,['#laptophia'],platform one stop financial solutions indonesia besutan ift tt 3abq9yz laptophia,ini platform one stop financial solutions pertama di indonesia besutan koinworks https ift tt 3abq9yz laptophia,False
3554,2020-01-22,_jj_08,_JJ_08,Ga main instagram...,[],0,0,[],ga main,ga main instagram,False
3555,2020-01-22,telset_id,Telset.id,Begini Cara Dapat #Pendanaan dari #KoinWorks  http://dlvr.it/RNWVZz  pic.twitter.com/aDr2TNgySs,['http://dlvr.it/RNWVZz'],0,0,"['#pendanaan', '#koinworks']",pendanaan dlvr it rnwvzz adr2tngyss,begini cara dapat pendanaan dari koinworks http dlvr it rnwvzz pic twitter com adr2tngyss,False
3557,2020-01-22,tioyes88,Slamet Septiono,@koinworks dm cek🤪🤪,[],0,0,[],dm cek,koinworks dm cek,False
3558,2020-01-22,telset_id,Telset.id,"#KoinWorks Berevolusi, Ubah Bisnis Model dan Tambah Layanan Baru  http://dlvr.it/RNW93H  pic.twitter.com/MpZBEdJX0Z",['http://dlvr.it/RNW93H'],0,0,['#koinworks'],berevolusi ubah bisnis model layanan dlvr it rnw93h mpzbedjx0z,koinworks berevolusi ubah bisnis model dan tambah layanan baru http dlvr it rnw93h pic twitter com mpzbedjx0z,False
3559,2020-01-22,pltkmrbn,polmh 🤔,"Iya, mohon dipercepat prosesnya ya. Terima kasih.",[],0,0,[],iya mohon dipercepat prosesnya ya terima kasih,iya mohon dipercepat prosesnya ya terima kasih,False
3560,2020-01-22,tioyes88,Slamet Septiono,@koinworks dM lol,[],0,0,[],dm lol,koinworks dm lol,False
3562,2020-01-22,charlaaarp,Charla R Perdana,aku di koinworks sekarang Diana. dulu di bank terus keluar lagi hehehe,[],0,0,[],diana bank hehehe,aku di koinworks sekarang diana dulu di bank terus keluar lagi hehehe,False
3563,2020-01-22,stefaniehimawan,Stefanie Himawan,"@koinworks ini gimana gue login keluarnya gini, mau gw update gada tombol2 klik nya. Gimana gw bisa login??? Ud gw email ke support puluhan kali gada balesan! PARAH!!!!  pic.twitter.com/zFYhZLo75Y",[],0,0,[],gimana gue login keluarnya gini gw update gada tombol2 klik nya gimana gw bisa login ud gw email support puluhan kali gada balesan parah zfyhzlo75y,koinworks ini gimana gue login keluarnya gini mau gw update gada tombol2 klik nya gimana gw bisa login ud gw email ke support puluhan kali gada balesan parah pic twitter com zfyhzlo75y,False
3565,2020-01-22,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
3570,2020-01-21,tioyes88,Slamet Septiono,@koinworks cek DM 🤪,[],0,0,[],cek dm,koinworks cek dm,False
3571,2020-01-21,pltkmrbn,polmh 🤔,"Udah saya jawab lagi, tolong dibantu secepatnya yaaa... 🙏🙏",[],0,0,[],udah tolong dibantu secepatnya yaaa,udah saya jawab lagi tolong dibantu secepatnya yaaa,False
3573,2020-08-06,gofoodindonesia,GoFood Indonesia,"SEMPAT KAGET DENGAN BERITA IBU SISCA GANTUNG PANCI? MENGEJUTKAN BUKAN?

Simak videonya sampai habis, ada yang mau ibu Sisca sampaikan buat GoFoodies semuanya 🥰

BAGAIMANA GOFOODIES, MERIAH BUKAN? tut tuturut turut turuturut tururut turuturut tururututut~ #Foodiskon pic.twitter.com/34f0eolEm2",[],5153,13190,['#foodiskon'],kaget berita sisca gantung panci mengejutkan simak videonya habis ada sisca gofoodies gofoodies meriah tut tuturut turuturut tururut turuturut tururututut foodiskon 34f0eolem2,sempat kaget dengan berita ibu sisca gantung panci mengejutkan bukan simak videonya sampai habis ada yang mau ibu sisca sampaikan buat gofoodies semuanya bagaimana gofoodies meriah bukan tut tuturut turut turuturut tururut turuturut tururututut foodiskon pic twitter com 34f0eolem2,False
3578,2020-01-21,pltkmrbn,polmh 🤔,"Udah saya DM ya, tolong proses withdrawal jangan dilama-lamain, saya lagi butuh, kalo ga butuh saya ga akan withdraw. Lagian bukan kali ini saya withdraw, dulu udah pernah dan sukses, kenapa sekarang di reject karena alasan data nggak sama padahal udah upload ktp sejak lama. Thx.",[],0,1,[],udah dm ya tolong proses withdrawal dilama lamain butuh kalo ga butuh ga withdraw kali withdraw udah sukses reject alasan data nggak udah upload ktp thx,udah saya dm ya tolong proses withdrawal jangan dilama lamain saya lagi butuh kalo ga butuh saya ga akan withdraw lagian bukan kali ini saya withdraw dulu udah pernah dan sukses kenapa sekarang di reject karena alasan data nggak sama padahal udah upload ktp sejak lama thx,False
3582,2020-01-21,lanusgana,Gana,"Hi @koinworks, tolong cek DM ya. Terima kasih",[],0,0,[],tolong cek dm ya terima kasih,hi koinworks tolong cek dm ya terima kasih,False
3585,2020-01-21,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],0,0,"['#investasiuntuknegri', '#indonesia', '#invest']",hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
3586,2020-01-21,dedisuparman87,Dedi Suparman,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. 
 
 Download dan *dapatkan 350,000* KOIN dengan kode saya 04858 atau klik  https://koinworks.onelink.me/LgVI/85bec459 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/85bec459'],0,0,[],super financial indonesia dapatkan koin kode klik onelink me lgvi 85bec459 terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia download dan dapatkan koin dengan kode saya atau klik https koinworks onelink me lgvi 85bec459 koinworks terdaftar dan diawasi oleh ojk,False
3589,2020-01-20,umaridriss,Umar Idris,"Mbuh rek, besok atau lusa mau datang lagi..huhu",[],0,0,[],mbuh rek besok lusa huhu,mbuh rek besok atau lusa mau datang lagi huhu,False
3590,2020-01-20,kkprakasa,asakarpakak,Kenapa bisa gitu pak?,[],0,0,[],bisa gitu,kenapa bisa gitu pak,False
3592,2020-01-20,nikenari,Your Favorite Aries,"Hi, ini KoinWorks Super Financial App pertama di Indonesia. Hasil Pendanaan *hingga 18% p.a* dan *pinjaman tanpa agunan* semua di 1 App. 

Download dan *dapatkan 350,000* KOIN dengan kode saya a27897 atau klik  https://koinworks.onelink.me/LgVI/4e71039a 
KoinWorks *terdaftar dan diawasi oleh OJK*",['https://koinworks.onelink.me/LgVI/4e71039a'],0,0,[],super financial indonesia hasil pendanaan p a pinjaman agunan dapatkan koin kode a27897 klik onelink me lgvi 4e71039a terdaftar diawasi ojk,hi ini koinworks super financial app pertama di indonesia hasil pendanaan hingga p a dan pinjaman tanpa agunan semua di app download dan dapatkan koin dengan kode saya a27897 atau klik https koinworks onelink me lgvi 4e71039a koinworks terdaftar dan diawasi oleh ojk,False
3594,2020-07-29,gamesreddeer,RedDeerGames,"PLAY & Let The Fun Begin 😱
Like + RT + Click ⬇️
 https://www.reddeergames.com 
Did You see it? 🙈 pic.twitter.com/45a6EF3ixr",['https://www.reddeergames.com'],183,448,[],play let the fun begin like rt click [?] reddeergames did you see it 45a6ef3ixr,play let the fun begin like rt click [?] https www reddeergames com did you see it pic twitter com 45a6ef3ixr,False
3595,2020-01-20,pltkmrbn,polmh 🤔,"@koinworks cuy, tolong lah itu penarikan kelamaan prosesnya, udah nunggu 5 hari buat cair, malah baru di kasih tau rejected di hari ke 5..",[],0,0,[],cuy tolong penarikan prosesnya udah nunggu cair kasih tau rejected,koinworks cuy tolong lah itu penarikan kelamaan prosesnya udah nunggu hari buat cair malah baru di kasih tau rejected di hari ke,False
3596,2020-01-20,umaridriss,Umar Idris,Barusan kasih testi yg (maaf) kurang baik buat fintech P2P ini. Soalnya pencairan ane kembali direject. cc @koinworks  pic.twitter.com/pR89qwnB1w,[],0,0,[],barusan kasih testi maaf fintech p2p pencairan ane direject cc pr89qwnb1w,barusan kasih testi yg maaf kurang baik buat fintech p2p ini soalnya pencairan ane kembali direject cc koinworks pic twitter com pr89qwnb1w,False
3599,2020-01-20,amiesavitri,Ami,Sudah. Cek DM,[],0,0,[],sudah cek dm,sudah cek dm,False
3601,2020-01-20,jkt_wempi,wempi,"@koinworks, saya sd setup autopurchase di acct saya & status sdh ON, kenapa tdk bekerja dgn baik spt ketika pakai app do android ? Mohon penjelasan.",[],0,0,[],sd setup autopurchase acct status sdh on tdk dgn spt pakai do android mohon penjelasan,koinworks saya sd setup autopurchase di acct saya status sdh on kenapa tdk bekerja dgn baik spt ketika pakai app do android mohon penjelasan,False
3603,2020-01-20,ariesarcha,ferthee,"Hey, I give you 50.000 worth investment in KoinWorks. Lets join! Detail  https://ift.tt/2X2uXFj  #InvestasiuntukNegri #Indonesia #Invest",['https://ift.tt/2X2uXFj'],1,1,"['#investasiuntuknegri', '#indonesia', '#invest']",hey i give you worth investment in lets join detail ift tt 2x2uxfj investasiuntuknegri indonesia invest,hey i give you worth investment in koinworks lets join detail https ift tt 2x2uxfj investasiuntuknegri indonesia invest,False
